Date,Volume,Volume_std,Index_ROC,Close,close_std_sp500-F,close_m_sp500-F
2016-6-7,1125951,-0.271287134,0.09,2110.25,0.448546125,42.205
2016-6-8,1308451,-0.05044472,0.37,2118,0.45805189,42.36
2016-6-9,1644419,0.356108617,-0.18,2114.25,0.453452327,42.285
2016-6-10,1244099,-0.128316781,-0.85,2096.25,0.431374421,41.925
2016-6-13,1222789,-0.154103914,-0.83,2078.75,0.40990979,41.575
2016-6-14,1163137,-0.226288526,-0.2,2074.5,0.404696951,41.49
2016-6-15,609849,-0.8958198,-0.13,2071.75,0.401323937,41.435
2016-6-16,426215,-1.118034462,0.36,2079.25,0.410523065,41.585
2016-6-17,1833560,0.584987275,-0.04,2078.5,0.409603152,41.57
2016-6-20,1598465,0.300499892,-0.2,2074.25,0.404390313,41.485
2016-6-21,1400709,0.061196263,0.3,2080.5,0.412056253,41.61
2016-6-22,1419838,0.084344178,-0.18,2076.75,0.407456689,41.535
2016-6-23,1314510,-0.043112752,1.4,2105.75,0.443026649,42.115
2016-6-24,4174598,3.417866632,-4.14,2018.5,0.336010131,40.37
2016-6-27,3021015,2.021921129,-1.66,1985,0.294920695,39.7
2016-6-28,2285755,1.132186372,2.19,2028.5,0.348275635,40.57
2016-6-29,2065151,0.865234483,1.89,2066.75,0.395191185,41.335
2016-6-30,2301226,1.150907758,1.14,2090.25,0.424015118,41.805
2016-7-1,1665376,0.381468587,0.29,2096.25,0.431374421,41.925
2016-7-5,1862935,0.620533828,-0.64,2082.75,0.414815991,41.655
2016-7-6,2054794,0.852701524,0.54,2094,0.428614682,41.88
2016-7-7,1666356,0.38265448,-0.1,2092,0.426161582,41.84
2016-7-8,1962358,0.740845144,1.36,2120.5,0.461118266,42.41
2016-7-11,1467322,0.141804349,0.46,2130.25,0.473077132,42.605
2016-7-12,1704053,0.428271447,0.73,2145.75,0.492088662,42.915
2016-7-13,1633489,0.342882274,0.01,2146,0.4923953,42.92
2016-7-14,1782561,0.523273618,0.52,2157.25,0.506193991,43.145
2016-7-15,1518276,0.203463551,-0.21,2152.75,0.500674515,43.055
2016-7-18,1205765,-0.174704578,0.34,2160,0.509567005,43.2
2016-7-19,1151631,-0.240211884,-0.06,2158.75,0.508033817,43.175
2016-7-20,1134131,-0.261388554,0.41,2167.5,0.518766132,43.35
2016-7-21,1300678,-0.059850792,-0.44,2158,0.507113904,43.16
2016-7-22,1133059,-0.262685776,0.44,2167.5,0.518766132,43.35
2016-7-25,1264905,-0.103139535,-0.24,2162.25,0.512326743,43.245
2016-7-26,1609035,0.313290601,0.05,2163.25,0.513553293,43.265
2016-7-27,1642569,0.353869941,-0.13,2160.5,0.51018028,43.21
2016-7-28,1622142,0.329151322,0.2,2164.75,0.515393119,43.295
2016-7-29,1718155,0.445336213,0.16,2168.25,0.519686045,43.365
2016-8-1,1659094,0.373866767,-0.17,2164.5,0.515086481,43.29
2016-8-2,1958950,0.736721139,-0.54,2152.75,0.500674515,43.055
2016-8-3,1371176,0.025458515,0.2,2157,0.505887354,43.14
2016-8-4,1239577,-0.133788832,0.1,2159.25,0.508647092,43.185
2016-8-5,1370482,0.024618709,0.81,2176.75,0.530111723,43.535
2016-8-8,970557,-0.459328702,-0.06,2175.5,0.528578535,43.51
2016-8-9,1191826,-0.191572098,0.09,2177.5,0.531031636,43.55
2016-8-10,1371937,0.026379397,-0.22,2172.75,0.525205522,43.455
2016-8-11,1326004,-0.029203915,0.41,2181.75,0.536244475,43.635
2016-8-12,1270055,-0.096907544,-0.07,2180.25,0.534404649,43.605
2016-8-15,1090675,-0.31397446,0.26,2186,0.541457314,43.72
2016-8-16,1391768,0.0503768,-0.42,2176.75,0.530111723,43.535
2016-8-17,1702425,0.426301412,0.14,2179.75,0.533791374,43.595
2016-8-18,1201115,-0.180331522,0.17,2183.5,0.538390938,43.67
2016-8-19,1431860,0.098891945,-0.08,2181.75,0.536244475,43.635
2016-8-22,1543249,0.233683264,-0.01,2181.5,0.535937837,43.63
2016-8-23,1125503,-0.271829257,0.17,2185.25,0.540537401,43.705
2016-8-24,1508048,0.191086695,-0.47,2175,0.52796526,43.5
2016-8-25,1501328,0.182954854,-0.07,2173.5,0.526125434,43.47
2016-8-26,2535682,1.43462189,-0.23,2168.5,0.519992683,43.37
2016-8-29,1245215,-0.126966314,0.5,2179.25,0.533178099,43.585
2016-8-30,1372345,0.026873116,-0.18,2175.25,0.528271898,43.505
2016-8-31,1864629,0.622583729,-0.26,2169.5,0.521219233,43.39
2016-9-1,1943431,0.717941668,-0.1,2167.25,0.518459495,43.345
2016-9-2,1700143,0.423539974,0.5,2178,0.531644911,43.56
2016-9-6,1627643,0.335808056,0.3,2184.5,0.539617488,43.69
2016-9-7,1459543,0.132391017,0,2184.5,0.539617488,43.69
2016-9-8,2105651,0.914243347,-0.32,2177.5,0.531031636,43.55
2016-9-9,2073225,0.875004793,-2.51,2122.75,0.463878005,42.455
2016-9-12,1450133,0.121004019,1.68,2158.5,0.507727179,43.17
2016-9-13,1201101,-0.180348463,-1.38,2128.75,0.471237307,42.575
2016-9-14,661156,-0.833733434,-0.4,2120.25,0.460811629,42.405
2016-9-15,398401,-1.151692056,1.17,2145,0.49116875,42.9
2016-9-16,2064530,0.864483013,-0.15,2141.75,0.487182461,42.835
2016-9-19,1527880,0.215085307,-0.41,2133,0.476450146,42.66
2016-9-20,1385876,0.043246917,-0.09,2131,0.473997045,42.62
2016-9-21,1826950,0.576988544,1.18,2156.25,0.504967441,43.125
2016-9-22,1523998,0.210387717,0.56,2168.25,0.519686045,43.365
2016-9-23,1448300,0.118785914,-0.47,2158,0.507113904,43.16
2016-9-26,1602771,0.305710563,-0.85,2139.75,0.48472936,42.795
2016-9-27,1659780,0.374696893,0.61,2152.75,0.500674515,43.055
2016-9-28,1733016,0.463319441,0.49,2163.25,0.513553293,43.265
2016-9-29,2306654,1.157476156,-0.68,2148.5,0.495461676,42.97
2016-9-30,1989690,0.773919472,0.56,2160.5,0.51018028,43.21
2016-10-3,1406125,0.06775014,-0.34,2153.25,0.50128779,43.065
2016-10-4,2143439,0.959970433,-0.39,2144.75,0.490862112,42.895
2016-10-5,1369566,0.023510261,0.4,2153.25,0.50128779,43.065
2016-10-6,1209239,-0.170500707,0.15,2156.5,0.505274079,43.13
2016-10-7,1958026,0.735603011,-0.46,2146.5,0.493008575,42.93
2016-10-11,2243746,1.081351474,-0.56,2134.5,0.478289971,42.69
2016-10-12,1483026,0.160807687,-0.14,2131.5,0.47461032,42.63
2016-10-13,2195134,1.022526315,-0.25,2126.25,0.468170931,42.525
2016-10-14,1841156,0.594179159,0.04,2127,0.469090844,42.54
2016-10-17,1251946,-0.118821162,-0.19,2123,0.464184642,42.46
2016-10-18,1139317,-0.255112999,0.42,2132,0.475223595,42.64
2016-10-19,948475,-0.486050029,0.28,2138,0.482582897,42.76
2016-10-20,1611098,0.315787028,-0.05,2137,0.481356347,42.74
2016-10-21,1409837,0.072242014,-0.11,2134.75,0.478596609,42.695
2016-10-24,1010790,-0.410642933,0.45,2144.25,0.490248837,42.885
2016-10-25,1198210,-0.183846849,-0.29,2138,0.482582897,42.76
2016-10-26,1548442,0.239967289,-0.19,2134,0.477676696,42.68
2016-10-27,1795356,0.538756789,-0.49,2123.5,0.464797917,42.47
2016-10-28,2391182,1.259763102,0.01,2123.75,0.465104555,42.475
2016-10-31,1371713,0.026108336,-0.18,2120,0.460504991,42.4
2016-11-1,2257062,1.097465104,-0.77,2103.75,0.440573548,42.075
2016-11-2,2013595,0.802846803,-0.55,2092.25,0.426468219,41.845
2016-11-3,1795490,0.538918942,-0.42,2083.5,0.415735904,41.67
2016-11-4,2079129,0.882149196,-0.17,2080,0.411442977,41.6
2016-11-7,1761750,0.498090323,2.36,2129,0.471543944,42.58
2016-11-8,1751369,0.485528322,0.31,2135.5,0.479516521,42.71
2016-11-9,5280237,4.75579532,1.16,2160.25,0.509873642,43.205
2016-11-10,3132340,2.156635002,0.32,2167.25,0.518459495,43.345
2016-11-14,1815339,0.562938126,-0.31,2160.5,0.51018028,43.21
2016-11-15,1443589,0.113085154,0.87,2179.25,0.533178099,43.585
2016-11-16,1327887,-0.026925306,-0.3,2172.75,0.525205522,43.455
2016-11-17,1350348,0.000254647,0.53,2184.25,0.539310851,43.685
2016-11-18,1280719,-0.084003086,-0.16,2180.75,0.535017924,43.615
2016-11-21,1233201,-0.141504401,0.56,2193,0.550043166,43.86
2016-11-22,1257560,-0.112027686,0.33,2200.25,0.558935656,44.005
2016-11-23,1101994,-0.30027739,0.02,2200.75,0.559548931,44.015
2016-11-25,561560,-0.954254097,0.48,2211.25,0.57242771,44.225
2016-11-28,1371374,0.025698114,-0.47,2200.75,0.559548931,44.015
2016-11-29,1405556,0.067061595,0.14,2203.75,0.563228582,44.075
2016-11-30,1960189,0.738220447,-0.23,2198.75,0.557095831,43.975
2016-12-1,2148721,0.966362157,-0.31,2192,0.548816616,43.84
2016-12-2,1682042,0.401636037,0,2192,0.548816616,43.84
2016-12-5,1663731,0.37947798,0.56,2204.25,0.563841857,44.085
2016-12-6,1483946,0.161920975,0.26,2210,0.570894522,44.2
2016-12-7,2328449,1.183850186,1.21,2236.75,0.603704744,44.735
2016-12-8,2109978,0.91947943,0.49,2247.75,0.617196797,44.955
2016-12-9,1090581,-0.314088209,0.54,2260,0.632222039,45.2
2016-12-12,1019782,-0.399761755,-0.18,2256,0.627315838,45.12
2016-12-13,1053815,-0.358578577,0.76,2273.25,0.648473831,45.465
2016-12-14,767129,-0.705495992,-0.71,2257,0.628542388,45.14
2016-12-15,477530,-1.055938415,0.29,2263.5,0.636514965,45.27
2016-12-16,1415262,0.078806781,0.18,2267.5,0.641421167,45.35
2016-12-19,928690,-0.509991766,-0.33,2260,0.632222039,45.2
2016-12-20,814005,-0.648771559,0.29,2266.5,0.640194616,45.33
2016-12-21,667705,-0.825808519,-0.26,2260.5,0.632835314,45.21
2016-12-22,847626,-0.608086941,-0.08,2258.75,0.630688851,45.175
2016-12-23,396535,-1.153950094,0.06,2260,0.632222039,45.2
2016-12-27,498741,-1.030271081,0.04,2261,0.633448589,45.22
2016-12-28,1000606,-0.422966544,-0.7,2245.25,0.614130421,44.905
2016-12-29,913220,-0.528711943,-0.01,2245,0.613823784,44.9
2016-12-30,1281987,-0.082468685,-0.39,2236.25,0.603091468,44.725
2017-1-3,1810351,0.55690217,0.73,2252.5,0.623022911,45.05
2017-1-4,1404875,0.06623752,0.52,2264.25,0.637434878,45.285
2017-1-5,1324035,-0.031586593,0,2264.25,0.637434878,45.285
2017-1-6,1551007,0.243071184,0.32,2271.5,0.646327368,45.43
2017-1-9,1025182,-0.393227239,-0.29,2265,0.638354791,45.3
2017-1-10,1304523,-0.055197975,-0.06,2263.75,0.636821603,45.275
2017-1-11,1733727,0.464179819,0.3,2270.5,0.645100818,45.41
2017-1-12,1752976,0.487472945,-0.31,2263.5,0.636514965,45.27
2017-1-13,1192660,-0.190562879,0.4,2272.5,0.647553918,45.45
2017-1-17,1540220,0.230017885,-0.43,2262.75,0.635595052,45.255
2017-1-18,1111992,-0.288178856,0.17,2266.5,0.640194616,45.33
2017-1-19,1386240,0.043687392,-0.22,2261.5,0.634061864,45.23
2017-1-20,1737181,0.468359488,0.2,2266,0.639581341,45.32
2017-1-23,1474482,0.150468632,-0.18,2262,0.63467514,45.24
2017-1-24,1273116,-0.093203442,0.55,2274.5,0.650007019,45.49
2017-1-25,1386477,0.043974185,0.86,2294,0.673924751,45.88
2017-1-26,1170427,-0.21746693,0,2294,0.673924751,45.88
2017-1-27,942076,-0.493793429,-0.22,2289,0.667791999,45.78
2017-1-30,1850992,0.606081658,-0.57,2276,0.651846844,45.52
2017-1-31,1628810,0.337220238,-0.07,2274.5,0.650007019,45.49
2017-2-1,1565006,0.26001131,0,2274.5,0.650007019,45.49
2017-2-2,1414426,0.077795142,0.04,2275.5,0.651233569,45.51
2017-2-3,1415043,0.078541771,0.68,2291,0.6702451,45.82
2017-2-6,1164914,-0.224138186,-0.2,2286.5,0.664725623,45.73
2017-2-7,1202059,-0.179189192,0.09,2288.5,0.667178724,45.77
2017-2-8,1283261,-0.080927024,0.08,2290.25,0.669325187,45.805
2017-2-9,1354847,0.005698867,0.61,2304.25,0.686496892,46.085
2017-2-10,1177521,-0.208882513,0.37,2312.75,0.696922569,46.255
2017-2-13,1210205,-0.169331755,0.58,2326.25,0.713480999,46.525
2017-2-14,1390309,0.04861127,0.46,2337,0.726666415,46.74
2017-2-15,1532340,0.220482333,0.58,2350.5,0.743224845,47.01
2017-2-16,1737007,0.468148932,-0.21,2345.5,0.737092093,46.91
2017-2-17,1399520,0.059757459,0.11,2348,0.740158469,46.96
2017-2-21,1653551,0.367159209,0.51,2360,0.754877073,47.2
2017-2-22,1301504,-0.058851253,0.04,2361,0.756103623,47.22
2017-2-23,1556359,0.249547615,0.07,2362.75,0.758250087,47.255
2017-2-24,1551959,0.244223195,0.1,2365,0.761009825,47.3
2017-2-27,1156575,-0.234229172,0.14,2368.25,0.764996113,47.365
2017-2-28,1610710,0.315317511,-0.23,2362.75,0.758250087,47.255
2017-3-1,2171551,0.993988635,1.3,2393.5,0.79596651,47.87
2017-3-2,1744834,0.477620349,-0.48,2382,0.781861181,47.64
2017-3-3,1357594,0.009022999,-0.03,2381.25,0.780941268,47.625
2017-3-6,1376883,0.032364529,-0.24,2375.5,0.773888603,47.51
2017-3-7,1303962,-0.055876839,-0.38,2366.5,0.76284965,47.33
2017-3-8,1651698,0.364916902,-0.11,2364,0.759783274,47.28
2017-3-9,1788548,0.53051846,0.1,2366.25,0.762543013,47.325
2017-3-10,1361113,0.013281325,0.23,2371.75,0.76928904,47.435
2017-3-13,1042690,-0.372040889,0.14,2375,0.773275328,47.5
2017-3-14,952366,-0.481341547,-0.36,2366.5,0.76284965,47.33
2017-3-15,621381,-0.881864979,0.73,2383.75,0.784007644,47.675
2017-3-16,377982,-1.176400994,-0.04,2382.75,0.782781093,47.655
2017-3-17,1277357,-0.088071427,0.07,2384.5,0.784927556,47.69
2017-3-20,1076099,-0.331612811,-0.6,2370.25,0.767449214,47.405
2017-3-21,2567939,1.473655938,-1.18,2342.25,0.733105805,46.845
2017-3-22,1883451,0.645360145,0.01,2342.5,0.733412442,46.85
2017-3-23,1631527,0.340508067,-0.11,2340,0.730346066,46.8
2017-3-24,1600274,0.302688955,0.2,2344.75,0.73617218,46.895
2017-3-27,1614233,0.319580677,-0.27,2338.5,0.728506241,46.77
2017-3-28,1623900,0.331278669,0.56,2351.5,0.744451395,47.03
2017-3-29,1154538,-0.236694136,0.23,2357,0.751197422,47.14
2017-3-30,1164616,-0.224498795,0.32,2364.5,0.76039655,47.29
2017-3-31,1568884,0.26470406,-0.22,2359.25,0.75395716,47.185
2017-4-3,1716027,0.44276113,-0.14,2356,0.749970872,47.12
2017-4-4,1209054,-0.170724575,0.02,2356.5,0.750584147,47.13
2017-4-5,1938825,0.712367969,-0.42,2346.5,0.738318644,46.93
2017-4-6,1595949,0.297455292,0.31,2353.75,0.747211133,47.075
2017-4-7,1473460,0.149231915,-0.06,2352.25,0.745371308,47.045
2017-4-10,1351301,0.001407868,0.01,2352.5,0.745677946,47.05
2017-4-11,1856700,0.612988883,-0.06,2351,0.74383812,47.02
2017-4-12,1534596,0.223212308,-0.44,2340.75,0.731265979,46.815
2017-4-13,1587079,0.286721746,-0.57,2327.5,0.715014187,46.55
2017-4-17,981675,-0.445874861,0.75,2345,0.736478818,46.9
2017-4-18,1432200,0.099303378,-0.33,2337.25,0.726973053,46.745
2017-4-19,1254296,-0.115977438,-0.15,2333.75,0.722680127,46.675
2017-4-20,1468523,0.143257673,0.78,2352,0.74506467,47.04
2017-4-21,1277783,-0.087555927,-0.19,2347.5,0.739545194,46.95
2017-4-24,1553985,0.246674848,0.96,2370,0.767142577,47.4
2017-4-25,1324272,-0.031299801,0.63,2385,0.785540832,47.7
2017-4-26,1493096,0.172993348,-0.12,2382.25,0.782167818,47.645
2017-4-27,1115269,-0.284213373,0.16,2386,0.786767382,47.72
2017-4-28,1167297,-0.221254529,-0.23,2380.5,0.780021355,47.61
2017-5-1,906278,-0.537112425,0.27,2387,0.787993932,47.74
2017-5-2,958983,-0.473334346,-0.05,2385.75,0.786460744,47.715
2017-5-3,1076558,-0.331057377,-0.1,2383.25,0.783394369,47.665
2017-5-4,1229736,-0.145697381,0.09,2385.5,0.786154107,47.71
2017-5-5,1127621,-0.269266275,0.51,2397.75,0.801179349,47.955
2017-5-8,957161,-0.47553914,-0.11,2395,0.797806335,47.9
2017-5-9,1105436,-0.296112242,-0.07,2393.25,0.795659872,47.865
2017-5-10,998859,-0.425080581,0.08,2395.25,0.798112973,47.905
2017-5-11,1356242,0.00738695,-0.18,2391,0.792900134,47.82
2017-5-12,1087422,-0.317910901,-0.09,2388.75,0.790140395,47.775
2017-5-15,1041264,-0.373766485,0.41,2398.5,0.802099261,47.97
2017-5-16,1071111,-0.337648767,-0.06,2397,0.800259436,47.94
2017-5-17,2814349,1.77183555,-1.65,2357.5,0.751810697,47.15
2017-5-18,2460956,1.3441963,0.25,2363.5,0.759169999,47.27
2017-5-19,1672971,0.390659262,0.76,2381.5,0.781247905,47.63
2017-5-22,1113022,-0.286932458,0.47,2392.75,0.795046597,47.855
2017-5-23,1024986,-0.393464418,0.22,2398,0.801485986,47.96
2017-5-24,984358,-0.442628175,0.17,2402,0.806392187,48.04
2017-5-25,1315611,-0.041780437,0.48,2413.5,0.820497516,48.27
2017-5-26,879560,-0.569443754,0.01,2413.75,0.820804154,48.275
2017-5-30,1040285,-0.374951168,-0.12,2410.75,0.817124503,48.215
2017-5-31,1729723,0.459334597,0.01,2411,0.817431141,48.22
2017-6-1,1432385,0.099527245,0.77,2429.5,0.840122322,48.59
2017-6-2,1735800,0.466688347,0.34,2437.75,0.850241362,48.755
2017-6-5,891938,-0.554465193,-0.13,2434.5,0.846255074,48.69
2017-6-6,1353806,0.004439157,-0.15,2430.75,0.84165551,48.615
2017-6-7,1431930,0.098976652,0.05,2432,0.843188698,48.64
2017-6-8,1445922,0.115908307,0.02,2432.5,0.843801973,48.65
2017-6-9,1588107,0.287965724,-0.08,2430.5,0.841348872,48.61
2017-6-12,1253497,-0.116944304,-0.08,2428.5,0.838895772,48.57
2017-6-13,1028985,-0.388625246,0.47,2440,0.8530011,48.8
2017-6-14,684544,-0.805431722,-0.11,2437.25,0.849628087,48.745
2017-6-15,470700,-1.064203367,-0.12,2434.25,0.845948436,48.685
2017-6-16,1336684,-0.016280096,-0.02,2433.75,0.845335161,48.675
2017-6-19,1223334,-0.153444412,0.56,2447.5,0.862200228,48.95
2017-6-20,1332027,-0.021915511,-0.41,2437.5,0.849934725,48.75
2017-6-21,1374762,0.029797917,-0.16,2433.5,0.845028523,48.67
2017-6-22,1056822,-0.35493982,-0.07,2431.75,0.84288206,48.635
2017-6-23,1197448,-0.184768942,0.13,2435,0.846868349,48.7
2017-6-26,1265812,-0.102041979,0.04,2436,0.848094899,48.72
2017-6-27,1639883,0.350619624,-0.64,2420.5,0.829083369,48.41
2017-6-28,1560424,0.254466652,0.74,2438.5,0.851161275,48.77
2017-6-29,2337789,1.195152477,-0.76,2420,0.828470094,48.4
2017-6-30,1638217,0.348603605,0.04,2421,0.829696644,48.42
2017-7-5,1287423,-0.075890607,0.29,2428,0.838282496,48.56
2017-7-6,1603746,0.306890406,-0.8,2408.5,0.814364765,48.17
2017-7-7,1266391,-0.101341334,0.58,2422.5,0.831536469,48.45
2017-7-10,861222,-0.591634484,0.08,2424.5,0.83398957,48.49
2017-7-11,1132273,-0.263636911,0,2424.5,0.83398957,48.49
2017-7-12,1163339,-0.226044087,0.64,2440,0.8530011,48.8
2017-7-13,941061,-0.495021676,0.23,2445.5,0.859747127,48.91
2017-7-14,1091078,-0.313486792,0.43,2456,0.872625906,49.12
2017-7-17,862469,-0.590125495,0.1,2458.5,0.875692282,49.17
2017-7-18,1091158,-0.313389984,-0.03,2457.75,0.874772369,49.155
2017-7-19,958463,-0.473963596,0.56,2471.5,0.891637436,49.43
2017-7-20,1106684,-0.294602043,-0.01,2471.25,0.891330799,49.425
2017-7-21,1095937,-0.307606938,-0.07,2469.5,0.889184336,49.39
2017-7-24,857750,-0.595835935,-0.04,2468.5,0.887957785,49.37
2017-7-25,1074033,-0.334112868,0.22,2474,0.894703812,49.48
2017-7-26,972444,-0.457045251,-0.03,2473.25,0.893783899,49.465
2017-7-27,1647577,0.359930098,-0.05,2472,0.892250711,49.44
2017-7-28,1156784,-0.233976262,-0.07,2470.25,0.890104248,49.405
2017-7-31,1229202,-0.146343572,-0.09,2468,0.88734451,49.36
2017-8-1,1043439,-0.371134527,0.17,2472.25,0.892557349,49.445
2017-8-2,1304650,-0.055044293,0.05,2473.5,0.894090537,49.47
2017-8-3,1087355,-0.317991977,-0.07,2471.75,0.891944074,49.435
2017-8-4,1070866,-0.33794524,0.01,2472,0.892250711,49.44
2017-8-7,599701,-0.908099848,0.22,2477.5,0.898996738,49.55
2017-8-8,1367671,0.02121713,-0.19,2472.75,0.893170624,49.455
2017-8-9,1555517,0.248528714,0.01,2473,0.893477262,49.46
2017-8-10,2324062,1.178541497,-1.44,2437.5,0.849934725,48.75
2017-8-11,1670104,0.387189918,0.1,2440,0.8530011,48.8
2017-8-14,1470477,0.1456222,0.96,2463.5,0.881825033,49.27
2017-8-15,1060173,-0.350884791,0.01,2463.75,0.882131671,49.275
2017-8-16,1137333,-0.257513828,0.15,2467.5,0.886731235,49.35
2017-8-17,2236170,1.072183791,-1.54,2429.5,0.840122322,48.59
2017-8-18,2203303,1.032411585,-0.11,2426.75,0.836749308,48.535
2017-8-21,1339966,-0.012308563,0.05,2428,0.838282496,48.56
2017-8-22,1367156,0.020593931,1.02,2452.75,0.868639617,49.055
2017-8-23,1243382,-0.129184419,-0.46,2441.5,0.854840926,48.83
2017-8-24,1407417,0.069313583,-0.03,2440.75,0.853921013,48.815
2017-8-25,1211227,-0.168095037,0.07,2442.5,0.856067476,48.85
2017-8-28,953054,-0.480509002,0.05,2443.75,0.857600664,48.875
2017-8-29,1615262,0.320825865,0.13,2447,0.861586953,48.94
2017-8-30,1301444,-0.058923859,0.36,2455.75,0.872319268,49.115
2017-8-31,1752826,0.487291431,0.58,2470,0.889797611,49.4
2017-9-1,1057024,-0.354695381,0.17,2474.25,0.89501045,49.485
2017-9-5,2123649,0.936022644,-0.59,2459.75,0.87722547,49.195
2017-9-6,1574076,0.270986875,0.23,2465.5,0.884278134,49.31
2017-9-7,1534736,0.223381721,0.04,2466.5,0.885504684,49.33
2017-9-8,1242750,-0.129949199,-0.16,2462.5,0.880598483,49.25
2017-9-11,1333316,-0.020355698,1.02,2487.5,0.911262242,49.75
2017-9-12,1042880,-0.371810971,0.34,2496,0.92168792,49.92
2017-9-13,611367,-0.893982875,0.02,2496.5,0.922301195,49.93
2017-9-14,419698,-1.125920654,0,2496.5,0.922301195,49.93
2017-9-15,1367390,0.020877094,-0.02,2496,0.92168792,49.92
2017-9-18,1090827,-0.313790526,0.27,2502.75,0.929967134,50.055
2017-9-19,961109,-0.470761683,0.08,2504.75,0.932420235,50.095
2017-9-20,1232948,-0.141810555,0.02,2505.25,0.93303351,50.105
2017-9-21,1117630,-0.281356338,-0.17,2501,0.927820671,50.02
2017-9-22,1024727,-0.393777833,-0.06,2499.5,0.925980846,49.99
2017-9-25,1539626,0.229299088,-0.1,2497,0.92291447,49.94
2017-9-26,1144642,-0.248669241,-0.06,2495.5,0.921074644,49.91
2017-9-27,1576031,0.273352612,0.36,2504.5,0.932113597,50.09
2017-9-28,1109027,-0.291766789,0.13,2507.75,0.936099886,50.155
2017-9-29,1368322,0.022004902,0.33,2516,0.946218926,50.32
2017-10-2,1138362,-0.25626864,0.41,2526.25,0.958791067,50.525
2017-10-3,849153,-0.606239126,0.26,2532.75,0.966763645,50.655
2017-10-4,956590,-0.476230104,0.14,2536.25,0.971056571,50.725
2017-10-5,1104438,-0.297319917,0.54,2550,0.987921638,51
2017-10-6,1169419,-0.218686706,-0.2,2545,0.981788886,50.9
2017-10-9,735488,-0.743784621,-0.05,2543.75,0.980255698,50.875
2017-10-10,1149236,-0.243110062,0.19,2548.5,0.986081813,50.97
2017-10-11,818238,-0.643649226,0.18,2553,0.991601289,51.06
2017-10-12,938476,-0.498149773,-0.14,2549.5,0.987308363,50.99
2017-10-13,918541,-0.522273025,0.13,2552.75,0.991294651,51.055
2017-10-16,795923,-0.670652505,0.14,2556.25,0.995587578,51.125
2017-10-17,738739,-0.739850601,0.03,2557,0.99650749,51.14
2017-10-18,753384,-0.722128754,0.12,2560,1.000187141,51.2
2017-10-19,1362805,0.015328806,0.02,2560.5,1.000800417,51.21
2017-10-20,1254054,-0.116270281,0.53,2574,1.017358846,51.48
2017-10-23,1272965,-0.093386166,-0.41,2563.5,1.004480068,51.27
2017-10-24,1047808,-0.36584762,0.15,2567.25,1.009079631,51.345
2017-10-25,2099172,0.906403139,-0.34,2558.5,0.998347316,51.17
2017-10-26,1392205,0.050905611,0.12,2561.5,1.002026967,51.23
2017-10-27,1561074,0.255253215,0.66,2578.5,1.022878323,51.57
2017-10-30,1237600,-0.136181191,-0.4,2568.25,1.010306182,51.365
2017-10-31,1051279,-0.361647379,0.18,2572.75,1.015825658,51.455
2017-11-1,1290220,-0.07250597,0.08,2574.75,1.018278759,51.495
2017-11-2,1297222,-0.064032882,0.08,2576.75,1.02073186,51.535
2017-11-3,992681,-0.432556551,0.23,2582.75,1.028091162,51.655
2017-11-6,848119,-0.607490364,0.23,2588.75,1.035450464,51.775
2017-11-7,1163840,-0.225437829,-0.08,2586.75,1.032997363,51.735
2017-11-8,1058023,-0.353486496,0.16,2591,1.038210202,51.82
2017-11-9,2218191,1.050427485,-0.27,2584,1.02962435,51.68
2017-11-10,1193217,-0.189888856,-0.17,2579.5,1.024104873,51.59
2017-11-13,1052173,-0.360565554,0.1,2582,1.027171249,51.64
2017-11-14,1582882,0.281642975,-0.15,2578,1.022265048,51.56
2017-11-15,1917948,0.687104807,-0.5,2565,1.006319893,51.3
2017-11-16,1528865,0.216277251,0.78,2585,1.0308509,51.7
2017-11-17,1186958,-0.197462843,-0.34,2576.25,1.020118584,51.525
2017-11-20,1000520,-0.423070613,0.22,2582,1.027171249,51.64
2017-11-21,1153787,-0.237602918,0.55,2596.25,1.044649591,51.925
2017-11-22,536543,-0.984527054,-0.07,2594.5,1.042503128,51.89
2017-11-27,960112,-0.471968148,0.28,2601.75,1.051395618,52.035
2017-11-28,1558414,0.252034361,0.93,2626,1.081139464,52.52
2017-11-29,1661775,0.377111033,-0.04,2625,1.079912914,52.5
2017-11-30,2346236,1.205374153,0.88,2648,1.108123571,52.96
2017-12-1,2520826,1.416644712,-0.15,2644,1.10321737,52.88
2017-12-4,1756938,0.492267344,-0.22,2638.25,1.096164706,52.765
2017-12-5,1392821,0.05165103,-0.38,2628.25,1.083899202,52.565
2017-12-6,1307666,-0.051394645,0.04,2629.25,1.085125753,52.585
2017-12-7,1345485,-0.005630047,0.39,2639.5,1.097697894,52.79
2017-12-8,1154864,-0.236299645,0.44,2651,1.111803223,53.02
2017-12-11,1266601,-0.101087214,0.4,2661.5,1.124682001,53.23
2017-12-12,1032184,-0.384754151,0.13,2665,1.128974927,53.3
2017-12-13,758320,-0.716155723,0.06,2666.5,1.130814753,53.33
2017-12-14,473836,-1.060408508,-0.5,2653.25,1.114562961,53.065
2017-12-15,1410847,0.07346421,0.51,2666.75,1.13112139,53.335
2017-12-18,1040769,-0.374365482,1.04,2694.5,1.165158162,53.89
2017-12-19,980483,-0.447317294,-0.39,2684,1.152279384,53.68
